"Class","Spec","Talent","Talent.Level","Spec.Class"
"DeathKnight","Unholy","Infected Claws","","Unholy.DeathKnight"
"DeathKnight","Unholy","Unholy Blight","","Unholy.DeathKnight"
"DeathKnight","Unholy","Asphyxiate","","Unholy.DeathKnight"
"DeathKnight","Unholy","Harbinger of Doom","","Unholy.DeathKnight"
"DeathKnight","Unholy","Wraith Walk","","Unholy.DeathKnight"
"DeathKnight","Unholy","Unholy Pact","","Unholy.DeathKnight"
"DeathKnight","Unholy","Army of the Damned","","Unholy.DeathKnight"
"Druid","Feral","Lunar Inspiration","","Feral.Druid"
"Druid","Feral","Wild Charge","","Feral.Druid"
"Druid","Feral","Guardian Affinity","","Feral.Druid"
"Druid","Feral","Mighty Bash","","Feral.Druid"
"Druid","Feral","Soul of the Forest","","Feral.Druid"
"Druid","Feral","Brutal Slash","","Feral.Druid"
"Druid","Feral","Feral Frenzy","","Feral.Druid"
"Warlock","Demonology","Dreadlash","","Demonology.Warlock"
"Warlock","Demonology","Power Siphon","","Demonology.Warlock"
"Warlock","Demonology","Demon Skin","","Demonology.Warlock"
"Warlock","Demonology","From the Shadows","","Demonology.Warlock"
"Warlock","Demonology","Mortal Coil","","Demonology.Warlock"
"Warlock","Demonology","Inner Demons","","Demonology.Warlock"
"Warlock","Demonology","Sacrificed Souls","","Demonology.Warlock"
"Monk","Windwalker","Chi Wave","","Windwalker.Monk"
"Monk","Windwalker","Tiger's Lust","","Windwalker.Monk"
"Monk","Windwalker","Fist of the White Tiger","","Windwalker.Monk"
"Monk","Windwalker","Ring of Peace","","Windwalker.Monk"
"Monk","Windwalker","Diffuse Magic","","Windwalker.Monk"
"Monk","Windwalker","Dance of Chi-Ji","","Windwalker.Monk"
"Monk","Windwalker","Whirling Dragon Punch","","Windwalker.Monk"
"Hunter","Beast Mastery","Animal Companion","","Beast Mastery.Hunter"
"Hunter","Beast Mastery","Scent of Blood","","Beast Mastery.Hunter"
"Hunter","Beast Mastery","Camouflage","","Beast Mastery.Hunter"
"Hunter","Beast Mastery","Thrill of the Hunt","","Beast Mastery.Hunter"
"Hunter","Beast Mastery","Posthaste","","Beast Mastery.Hunter"
"Hunter","Beast Mastery","Stomp","","Beast Mastery.Hunter"
"Hunter","Beast Mastery","Aspect of the Beast","","Beast Mastery.Hunter"
"Priest","Shadow","Unfurling Darkness","","Shadow.Priest"
"Priest","Shadow","Intangibility","","Shadow.Priest"
"Priest","Shadow","Misery","","Shadow.Priest"
"Priest","Shadow","Psychic Horror","","Shadow.Priest"
"Priest","Shadow","Auspicious Spirits","","Shadow.Priest"
"Priest","Shadow","Damnation","","Shadow.Priest"
"Priest","Shadow","Hungering Void","","Shadow.Priest"
"Druid","Balance","Nature's Balance","","Balance.Druid"
"Druid","Balance","Wild Charge","","Balance.Druid"
"Druid","Balance","Guardian Affinity","","Balance.Druid"
"Druid","Balance","Mighty Bash","","Balance.Druid"
"Druid","Balance","Soul of the Forest","","Balance.Druid"
"Druid","Balance","Stellar Drift","","Balance.Druid"
"Druid","Balance","Solstice","","Balance.Druid"
"Shaman","Restoration","Unleash Life","","Restoration.Shaman"
"Shaman","Restoration","Echo of the Elements","","Restoration.Shaman"
"Shaman","Restoration","Earthgrab Totem","","Restoration.Shaman"
"Shaman","Restoration","Earthen Wall Totem","","Restoration.Shaman"
"Shaman","Restoration","Graceful Spirit","","Restoration.Shaman"
"Shaman","Restoration","Flash Flood","","Restoration.Shaman"
"Shaman","Restoration","Ascendance","","Restoration.Shaman"
"Mage","Fire","Firestarter","","Fire.Mage"
"Mage","Fire","Shimmer","","Fire.Mage"
"Mage","Fire","Rune of Power","","Fire.Mage"
"Mage","Fire","Flame On","","Fire.Mage"
"Mage","Fire","Ring of Frost","","Fire.Mage"
"Mage","Fire","Living Bomb","","Fire.Mage"
"Mage","Fire","Kindling","","Fire.Mage"
"DemonHunter","Havoc","Felblade","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demon Blades","","Havoc.DemonHunter"
"DemonHunter","Havoc","Unbound Chaos","","Havoc.DemonHunter"
"DemonHunter","Havoc","Netherwalk","","Havoc.DemonHunter"
"DemonHunter","Havoc","First Blood","","Havoc.DemonHunter"
"DemonHunter","Havoc","Fel Eruption","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demonic","","Havoc.DemonHunter"
"Druid","Restoration","Cenarion Ward","","Restoration.Druid"
"Druid","Restoration","Wild Charge","","Restoration.Druid"
"Druid","Restoration","Feral Affinity","","Restoration.Druid"
"Druid","Restoration","Mighty Bash","","Restoration.Druid"
"Druid","Restoration","Soul of the Forest","","Restoration.Druid"
"Druid","Restoration","Overgrowth","","Restoration.Druid"
"Druid","Restoration","Flourish","","Restoration.Druid"
"Druid","Balance","Nature's Balance","","Balance.Druid"
"Druid","Balance","Wild Charge","","Balance.Druid"
"Druid","Balance","Guardian Affinity","","Balance.Druid"
"Druid","Balance","Mighty Bash","","Balance.Druid"
"Druid","Balance","Incarnation: Chosen of Elune","","Balance.Druid"
"Druid","Balance","Stellar Drift","","Balance.Druid"
"Druid","Balance","Fury of Elune","","Balance.Druid"
"Monk","Mistweaver","Mist Wrap","","Mistweaver.Monk"
"Monk","Mistweaver","Chi Torpedo","","Mistweaver.Monk"
"Monk","Mistweaver","Lifecycles","","Mistweaver.Monk"
"Monk","Mistweaver","Ring of Peace","","Mistweaver.Monk"
"Monk","Mistweaver","Healing Elixir","","Mistweaver.Monk"
"Monk","Mistweaver","Summon Jade Serpent Statue","","Mistweaver.Monk"
"Monk","Mistweaver","Focused Thunder","","Mistweaver.Monk"
"Shaman","Restoration","Undulation","","Restoration.Shaman"
"Shaman","Restoration","Echo of the Elements","","Restoration.Shaman"
"Shaman","Restoration","Static Charge","","Restoration.Shaman"
"Shaman","Restoration","Earthen Wall Totem","","Restoration.Shaman"
"Shaman","Restoration","Nature's Guardian","","Restoration.Shaman"
"Shaman","Restoration","Cloudburst Totem","","Restoration.Shaman"
"Shaman","Restoration","Ascendance","","Restoration.Shaman"
"Shaman","Enhancement","Elemental Blast","","Enhancement.Shaman"
"Shaman","Enhancement","Stormflurry","","Enhancement.Shaman"
"Shaman","Enhancement","Earth Shield","","Enhancement.Shaman"
"Shaman","Enhancement","Elemental Assault","","Enhancement.Shaman"
"Shaman","Enhancement","Nature's Guardian","","Enhancement.Shaman"
"Shaman","Enhancement","Sundering","","Enhancement.Shaman"
"Shaman","Enhancement","Elemental Spirits","","Enhancement.Shaman"
"DeathKnight","Frost","Icy Talons","","Frost.DeathKnight"
"DeathKnight","Frost","Runic Attenuation","","Frost.DeathKnight"
"DeathKnight","Frost","Blinding Sleet","","Frost.DeathKnight"
"DeathKnight","Frost","Avalanche","","Frost.DeathKnight"
"DeathKnight","Frost","Wraith Walk","","Frost.DeathKnight"
"DeathKnight","Frost","Gathering Storm","","Frost.DeathKnight"
"DeathKnight","Frost","Obliteration","","Frost.DeathKnight"
"Priest","Holy","Renewed Faith","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Psychic Voice","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Shaman","Restoration","Unleash Life","","Restoration.Shaman"
"Shaman","Restoration","Echo of the Elements","","Restoration.Shaman"
"Shaman","Restoration","Earthgrab Totem","","Restoration.Shaman"
"Shaman","Restoration","Earthen Wall Totem","","Restoration.Shaman"
"Shaman","Restoration","Nature's Guardian","","Restoration.Shaman"
"Shaman","Restoration","Flash Flood","","Restoration.Shaman"
"Shaman","Restoration","Ascendance","","Restoration.Shaman"
"Warrior","Arms","Sudden Death","","Arms.Warrior"
"Warrior","Arms","Storm Bolt","","Arms.Warrior"
"Warrior","Arms","Massacre","","Arms.Warrior"
"Warrior","Arms","Defensive Stance","","Arms.Warrior"
"Warrior","Arms","Warbreaker","","Arms.Warrior"
"Warrior","Arms","Avatar","","Arms.Warrior"
"Warrior","Arms","Dreadnaught","","Arms.Warrior"
"Mage","Fire","Firestarter","","Fire.Mage"
"Mage","Fire","Shimmer","","Fire.Mage"
"Mage","Fire","Rune of Power","","Fire.Mage"
"Mage","Fire","Flame On","","Fire.Mage"
"Mage","Fire","Ring of Frost","","Fire.Mage"
"Mage","Fire","Living Bomb","","Fire.Mage"
"Mage","Fire","Kindling","","Fire.Mage"
"Shaman","Enhancement","Forceful Winds","","Enhancement.Shaman"
"Shaman","Enhancement","Stormflurry","","Enhancement.Shaman"
"Shaman","Enhancement","Spirit Wolf","","Enhancement.Shaman"
"Shaman","Enhancement","Elemental Assault","","Enhancement.Shaman"
"Shaman","Enhancement","Nature's Guardian","","Enhancement.Shaman"
"Shaman","Enhancement","Sundering","","Enhancement.Shaman"
"Shaman","Enhancement","Ascendance","","Enhancement.Shaman"
"Warrior","Fury","Sudden Death","","Fury.Warrior"
"Warrior","Fury","Impending Victory","","Fury.Warrior"
"Warrior","Fury","Massacre","","Fury.Warrior"
"Warrior","Fury","Warpaint","","Fury.Warrior"
"Warrior","Fury","Cruelty","","Fury.Warrior"
"Warrior","Fury","Bladestorm","","Fury.Warrior"
"Warrior","Fury","Anger Management","","Fury.Warrior"
"Priest","Holy","Trail of Light","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Psychic Voice","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Warrior","Arms","Sudden Death","","Arms.Warrior"
"Warrior","Arms","Storm Bolt","","Arms.Warrior"
"Warrior","Arms","Massacre","","Arms.Warrior"
"Warrior","Arms","Defensive Stance","","Arms.Warrior"
"Warrior","Arms","Warbreaker","","Arms.Warrior"
"Warrior","Arms","Avatar","","Arms.Warrior"
"Warrior","Arms","Dreadnaught","","Arms.Warrior"
"DeathKnight","Unholy","Clawing Shadows","","Unholy.DeathKnight"
"DeathKnight","Unholy","Unholy Blight","","Unholy.DeathKnight"
"DeathKnight","Unholy","Asphyxiate","","Unholy.DeathKnight"
"DeathKnight","Unholy","Harbinger of Doom","","Unholy.DeathKnight"
"DeathKnight","Unholy","Death Pact","","Unholy.DeathKnight"
"DeathKnight","Unholy","Unholy Pact","","Unholy.DeathKnight"
"DeathKnight","Unholy","Army of the Damned","","Unholy.DeathKnight"
"Rogue","Subtlety","Premeditation","","Subtlety.Rogue"
"Rogue","Subtlety","Nightstalker","","Subtlety.Rogue"
"Rogue","Subtlety","Marked for Death","","Subtlety.Rogue"
"Rogue","Subtlety","Elusiveness","","Subtlety.Rogue"
"Rogue","Subtlety","Prey on the Weak","","Subtlety.Rogue"
"Rogue","Subtlety","Enveloping Shadows","","Subtlety.Rogue"
"Rogue","Subtlety","Master of Shadows","","Subtlety.Rogue"
"Druid","Restoration","Cenarion Ward","","Restoration.Druid"
"Druid","Restoration","Wild Charge","","Restoration.Druid"
"Druid","Restoration","Guardian Affinity","","Restoration.Druid"
"Druid","Restoration","Mighty Bash","","Restoration.Druid"
"Druid","Restoration","Soul of the Forest","","Restoration.Druid"
"Druid","Restoration","Overgrowth","","Restoration.Druid"
"Druid","Restoration","Flourish","","Restoration.Druid"
"DeathKnight","Unholy","Infected Claws","","Unholy.DeathKnight"
"DeathKnight","Unholy","Unholy Blight","","Unholy.DeathKnight"
"DeathKnight","Unholy","Asphyxiate","","Unholy.DeathKnight"
"DeathKnight","Unholy","Harbinger of Doom","","Unholy.DeathKnight"
"DeathKnight","Unholy","Wraith Walk","","Unholy.DeathKnight"
"DeathKnight","Unholy","Unholy Pact","","Unholy.DeathKnight"
"DeathKnight","Unholy","Army of the Damned","","Unholy.DeathKnight"
"Druid","Balance","Nature's Balance","","Balance.Druid"
"Druid","Balance","Wild Charge","","Balance.Druid"
"Druid","Balance","Guardian Affinity","","Balance.Druid"
"Druid","Balance","Mass Entanglement","","Balance.Druid"
"Druid","Balance","Starlord","","Balance.Druid"
"Druid","Balance","Twin Moons","","Balance.Druid"
"Druid","Balance","Fury of Elune","","Balance.Druid"
"DemonHunter","Havoc","Blind Fury","","Havoc.DemonHunter"
"DemonHunter","Havoc","Insatiable Hunger","","Havoc.DemonHunter"
"DemonHunter","Havoc","Unbound Chaos","","Havoc.DemonHunter"
"DemonHunter","Havoc","Netherwalk","","Havoc.DemonHunter"
"DemonHunter","Havoc","Cycle of Hatred","","Havoc.DemonHunter"
"DemonHunter","Havoc","Unleashed Power","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demonic","","Havoc.DemonHunter"
"DeathKnight","Unholy","Infected Claws","","Unholy.DeathKnight"
"DeathKnight","Unholy","Unholy Blight","","Unholy.DeathKnight"
"DeathKnight","Unholy","Asphyxiate","","Unholy.DeathKnight"
"DeathKnight","Unholy","Harbinger of Doom","","Unholy.DeathKnight"
"DeathKnight","Unholy","Wraith Walk","","Unholy.DeathKnight"
"DeathKnight","Unholy","Unholy Pact","","Unholy.DeathKnight"
"DeathKnight","Unholy","Army of the Damned","","Unholy.DeathKnight"
"Shaman","Elemental","Echo of the Elements","","Elemental.Shaman"
"Shaman","Elemental","Echoing Shock","","Elemental.Shaman"
"Shaman","Elemental","Earth Shield","","Elemental.Shaman"
"Shaman","Elemental","Master of the Elements","","Elemental.Shaman"
"Shaman","Elemental","Ancestral Guidance","","Elemental.Shaman"
"Shaman","Elemental","Primal Elementalist","","Elemental.Shaman"
"Shaman","Elemental","Stormkeeper","","Elemental.Shaman"
"Rogue","Subtlety","Premeditation","","Subtlety.Rogue"
"Rogue","Subtlety","Subterfuge","","Subtlety.Rogue"
"Rogue","Subtlety","Marked for Death","","Subtlety.Rogue"
"Rogue","Subtlety","Elusiveness","","Subtlety.Rogue"
"Rogue","Subtlety","Prey on the Weak","","Subtlety.Rogue"
"Rogue","Subtlety","Enveloping Shadows","","Subtlety.Rogue"
"Rogue","Subtlety","Master of Shadows","","Subtlety.Rogue"
"Paladin","Retribution","Zeal","","Retribution.Paladin"
"Paladin","Retribution","Blade of Wrath","","Retribution.Paladin"
"Paladin","Retribution","Fist of Justice","","Retribution.Paladin"
"Paladin","Retribution","Unbreakable Spirit","","Retribution.Paladin"
"Paladin","Retribution","Divine Purpose","","Retribution.Paladin"
"Paladin","Retribution","Healing Hands","","Retribution.Paladin"
"Paladin","Retribution","Sanctified Wrath","","Retribution.Paladin"
"Paladin","Holy","Bestow Faith","","Holy.Paladin"
"Paladin","Holy","Saved by the Light","","Holy.Paladin"
"Paladin","Holy","Blinding Light","","Holy.Paladin"
"Paladin","Holy","Cavalier","","Holy.Paladin"
"Paladin","Holy","Divine Purpose","","Holy.Paladin"
"Paladin","Holy","Awakening","","Holy.Paladin"
"Paladin","Holy","Beacon of Faith","","Holy.Paladin"
"Hunter","Survival","Alpha Predator","","Survival.Hunter"
"Hunter","Survival","Guerrilla Tactics","","Survival.Hunter"
"Hunter","Survival","Camouflage","","Survival.Hunter"
"Hunter","Survival","Bloodseeker","","Survival.Hunter"
"Hunter","Survival","Posthaste","","Survival.Hunter"
"Hunter","Survival","Tip of the Spear","","Survival.Hunter"
"Hunter","Survival","Chakrams","","Survival.Hunter"
"Shaman","Enhancement","Elemental Blast","","Enhancement.Shaman"
"Shaman","Enhancement","Stormflurry","","Enhancement.Shaman"
"Shaman","Enhancement","Earth Shield","","Enhancement.Shaman"
"Shaman","Enhancement","Elemental Assault","","Enhancement.Shaman"
"Shaman","Enhancement","Nature's Guardian","","Enhancement.Shaman"
"Shaman","Enhancement","Sundering","","Enhancement.Shaman"
"Shaman","Enhancement","Elemental Spirits","","Enhancement.Shaman"
"Warrior","Arms","Sudden Death","","Arms.Warrior"
"Warrior","Arms","Storm Bolt","","Arms.Warrior"
"Warrior","Arms","Massacre","","Arms.Warrior"
"Warrior","Arms","Defensive Stance","","Arms.Warrior"
"Warrior","Arms","Warbreaker","","Arms.Warrior"
"Warrior","Arms","Avatar","","Arms.Warrior"
"Warrior","Arms","Dreadnaught","","Arms.Warrior"
"Hunter","Survival","Viper's Venom","","Survival.Hunter"
"Hunter","Survival","Guerrilla Tactics","","Survival.Hunter"
"Hunter","Survival","Camouflage","","Survival.Hunter"
"Hunter","Survival","Steel Trap","","Survival.Hunter"
"Hunter","Survival","Posthaste","","Survival.Hunter"
"Hunter","Survival","Flanking Strike","","Survival.Hunter"
"Hunter","Survival","Chakrams","","Survival.Hunter"
"Priest","Holy","Renewed Faith","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Psychic Voice","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Hunter","Survival","Alpha Predator","","Survival.Hunter"
"Hunter","Survival","Guerrilla Tactics","","Survival.Hunter"
"Hunter","Survival","Camouflage","","Survival.Hunter"
"Hunter","Survival","Bloodseeker","","Survival.Hunter"
"Hunter","Survival","Posthaste","","Survival.Hunter"
"Hunter","Survival","Tip of the Spear","","Survival.Hunter"
"Hunter","Survival","Wildfire Infusion","","Survival.Hunter"
"Priest","Holy","Enlightenment","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Censure","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Warrior","Arms","Sudden Death","","Arms.Warrior"
"Warrior","Arms","Storm Bolt","","Arms.Warrior"
"Warrior","Arms","Massacre","","Arms.Warrior"
"Warrior","Arms","Defensive Stance","","Arms.Warrior"
"Warrior","Arms","Warbreaker","","Arms.Warrior"
"Warrior","Arms","Avatar","","Arms.Warrior"
"Warrior","Arms","Dreadnaught","","Arms.Warrior"
"Priest","Holy","Enlightenment","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Psychic Voice","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Warrior","Fury","Sudden Death","","Fury.Warrior"
"Warrior","Fury","Impending Victory","","Fury.Warrior"
"Warrior","Fury","Massacre","","Fury.Warrior"
"Warrior","Fury","Warpaint","","Fury.Warrior"
"Warrior","Fury","Cruelty","","Fury.Warrior"
"Warrior","Fury","Bladestorm","","Fury.Warrior"
"Warrior","Fury","Anger Management","","Fury.Warrior"
"Druid","Balance","Nature's Balance","","Balance.Druid"
"Druid","Balance","Wild Charge","","Balance.Druid"
"Druid","Balance","Guardian Affinity","","Balance.Druid"
"Druid","Balance","Mass Entanglement","","Balance.Druid"
"Druid","Balance","Starlord","","Balance.Druid"
"Druid","Balance","Twin Moons","","Balance.Druid"
"Druid","Balance","Fury of Elune","","Balance.Druid"
"Druid","Restoration","Cenarion Ward","","Restoration.Druid"
"Druid","Restoration","Wild Charge","","Restoration.Druid"
"Druid","Restoration","Guardian Affinity","","Restoration.Druid"
"Druid","Restoration","Mighty Bash","","Restoration.Druid"
"Druid","Restoration","Soul of the Forest","","Restoration.Druid"
"Druid","Restoration","Spring Blossoms","","Restoration.Druid"
"Druid","Restoration","Flourish","","Restoration.Druid"
"DemonHunter","Havoc","Felblade","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demon Blades","","Havoc.DemonHunter"
"DemonHunter","Havoc","Unbound Chaos","","Havoc.DemonHunter"
"DemonHunter","Havoc","Soul Rending","","Havoc.DemonHunter"
"DemonHunter","Havoc","First Blood","","Havoc.DemonHunter"
"DemonHunter","Havoc","Master of the Glaive","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demonic","","Havoc.DemonHunter"
